Model,Type,Rank,European Values,Parameters,Vocabulary,Context,Commercial,Merge,<a href='https://euroeval.com/datasets/dutch#dbrd'>dbrd</a>,<a href='https://euroeval.com/datasets/dutch#conll-nl'>conll_nl</a>,<a href='https://euroeval.com/datasets/dutch#scala-nl'>scala_nl</a>,<a href='https://euroeval.com/datasets/dutch#squad-nl'>squad_nl</a>,<a href='https://euroeval.com/datasets/dutch#wiki-lingua-nl'>wiki_lingua_nl</a>,<a href='https://euroeval.com/datasets/dutch#mmlu-nl'>mmlu_nl</a>,<a href='https://euroeval.com/datasets/dutch#hellaswag-nl'>hellaswag_nl</a>,<a href='https://euroeval.com/datasets/dutch#duidelijke-taal'>duidelijke_taal</a>,dbrd_version,conll_nl_version,scala_nl_version,squad_nl_version,wiki_lingua_nl_version,mmlu_nl_version,hellaswag_nl_version,duidelijke_taal_version
<a href='https://hf.co/intfloat/multilingual-e5-base'>intfloat/multilingual-e5-base</a>,🔍,-@@100,?,278044162.0,250002.0,512.0,✓,✗,77.03 ± 2.08 / 88.10 ± 1.28@@77.03,79.12 ± 1.90 / 83.05 ± 1.09@@79.12,39.28 ± 12.28 / 67.90 ± 5.94@@39.28,43.31 ± 1.68 / 31.18 ± 2.00@@43.31,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-3.0-8b-instruct'>ibm-granite/granite-3.0-8b-instruct</a>,📝,-@@100,?,8170848256.0,49155.0,4096.0,✓,✗,88.08 ± 1.20 / 93.92 ± 0.67@@88.08,49.04 ± 1.67 / 34.09 ± 1.59@@49.04,29.42 ± 1.44 / 63.58 ± 1.04@@29.42,74.83 ± 1.29 / 60.62 ± 1.21@@74.83,62.34 ± 3.24 / 18.49 ± 1.19@@62.34,34.69 ± 0.59 / 50.59 ± 0.56@@34.69,31.36 ± 1.90 / 46.78 ± 1.51@@31.36,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-3.0-3b-a800m-base'>ibm-granite/granite-3.0-3b-a800m-base</a>,🧠,-@@100,?,3374286336.0,49152.0,4096.0,✓,✗,89.16 ± 1.41 / 94.43 ± 0.76@@89.16,41.25 ± 1.79 / 31.31 ± 1.31@@41.25,3.43 ± 2.47 / 37.12 ± 3.70@@3.43,68.75 ± 0.86 / 57.16 ± 0.85@@68.75,63.60 ± 0.52 / 16.77 ± 0.94@@63.60,9.20 ± 0.95 / 31.37 ± 0.75@@9.20,8.78 ± 1.34 / 28.21 ± 0.87@@8.78,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-3.0-3b-a800m-instruct'>ibm-granite/granite-3.0-3b-a800m-instruct</a>,📝,-@@100,?,3374295552.0,49155.0,4096.0,✓,✗,88.43 ± 0.68 / 94.13 ± 0.38@@88.43,45.54 ± 2.41 / 34.15 ± 1.98@@45.54,13.08 ± 1.40 / 54.54 ± 1.86@@13.08,70.98 ± 0.56 / 55.79 ± 0.75@@70.98,63.53 ± 0.43 / 14.57 ± 0.50@@63.53,15.56 ± 0.83 / 36.10 ± 0.74@@15.56,12.53 ± 0.72 / 30.98 ± 0.81@@12.53,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://platform.openai.com/docs/models/gpt-4'>gpt-4-0613 (zero-shot, val)</a>",📝,-@@100,?,?,100256.0,8191.0,✓,✗,-@@-1,-@@-1,-@@-1,80.66 ± 0.64 / 53.03 ± 0.84@@80.66,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroLLM-1.7B'>utter-project/EuroLLM-1.7B</a>,🧠,-@@100,?,?,128000.0,4096.0,✓,✗,73.24 ± 6.08 / 84.72 ± 4.30@@73.24,27.89 ± 2.57 / 27.81 ± 2.11@@27.89,0.75 ± 2.22 / 41.08 ± 3.65@@0.75,57.53 ± 1.78 / 44.11 ± 1.67@@57.53,61.82 ± 0.58 / 12.56 ± 0.42@@61.82,0.50 ± 0.76 / 24.60 ± 0.62@@0.50,-0.87 ± 1.25 / 23.75 ± 0.47@@-0.87,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://platform.openai.com/docs/models/gpt-3.5-turbo'>gpt-3.5-turbo-0613 (val)</a>,📝,-@@100,?,?,100256.0,4095.0,✓,✗,-@@-1,68.96 ± 3.80 / 58.45 ± 3.71@@68.96,58.95 ± 4.48 / 78.64 ± 2.32@@58.95,68.26 ± 1.85 / 55.57 ± 2.33@@68.26,69.13 ± 0.41 / 21.32 ± 0.75@@69.13,42.28 ± 2.88 / 56.45 ± 2.26@@42.28,61.52 ± 2.69 / 70.62 ± 2.20@@61.52,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/rembert'>google/rembert</a>,🔍,-@@100,?,574594434.0,250300.0,512.0,✓,✗,85.01 ± 0.90 / 92.43 ± 0.44@@85.01,75.49 ± 1.75 / 81.37 ± 1.31@@75.49,66.47 ± 2.04 / 83.16 ± 1.01@@66.47,66.03 ± 2.24 / 51.16 ± 2.46@@66.03,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-7b'>google/gemma-7b</a>,🧠,-@@100,?,8537680896.0,256000.0,8192.0,✓,✗,88.26 ± 1.73 / 93.82 ± 0.99@@88.26,47.92 ± 3.06 / 36.28 ± 1.63@@47.92,19.47 ± 3.12 / 43.32 ± 3.02@@19.47,77.24 ± 1.55 / 62.77 ± 1.22@@77.24,65.30 ± 0.73 / 19.30 ± 1.17@@65.30,38.48 ± 0.66 / 51.57 ± 0.73@@38.48,16.46 ± 2.29 / 30.76 ± 1.80@@16.46,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-7b-it'>google/gemma-7b-it</a>,📝,-@@100,?,8537680896.0,256000.0,8192.0,✗,✗,49.33 ± 11.04 / 71.80 ± 6.02@@49.33,45.08 ± 4.16 / 39.03 ± 4.16@@45.08,5.37 ± 2.12 / 46.76 ± 4.10@@5.37,24.21 ± 2.12 / 5.17 ± 1.38@@24.21,60.17 ± 0.47 / 10.64 ± 0.72@@60.17,5.37 ± 1.53 / 26.86 ± 1.09@@5.37,1.00 ± 0.81 / 25.04 ± 0.86@@1.00,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-3n-E4B'>google/gemma-3n-E4B</a>,🧠,-@@100,?,7849978192.0,262400.0,?,✓,✗,88.10 ± 2.12 / 93.70 ± 1.20@@88.10,54.52 ± 2.12 / 44.87 ± 2.55@@54.52,27.68 ± 1.76 / 60.84 ± 2.09@@27.68,77.80 ± 1.38 / 64.04 ± 0.80@@77.80,65.47 ± 1.36 / 19.77 ± 2.10@@65.47,43.20 ± 0.70 / 57.25 ± 0.52@@43.20,31.29 ± 2.02 / 47.08 ± 1.85@@31.29,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-Preview'>utter-project/EuroLLM-22B-Instruct-Preview</a>,📝,-@@100,?,22637328384.0,128000.0,4096.0,✓,✗,90.58 ± 0.66 / 95.25 ± 0.34@@90.58,54.03 ± 1.70 / 34.57 ± 1.76@@54.03,51.42 ± 3.56 / 73.76 ± 3.15@@51.42,76.16 ± 0.89 / 61.93 ± 0.73@@76.16,65.21 ± 0.17 / 14.62 ± 0.27@@65.21,41.10 ± 0.98 / 54.66 ± 0.84@@41.10,47.40 ± 0.81 / 59.12 ± 0.61@@47.40,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroLLM-22B-Preview'>utter-project/EuroLLM-22B-Preview</a>,🧠,-@@100,?,?,128000.0,4096.0,✓,✗,90.29 ± 0.84 / 95.04 ± 0.46@@90.29,58.91 ± 1.68 / 44.91 ± 1.46@@58.91,49.63 ± 2.62 / 74.36 ± 1.13@@49.63,80.69 ± 1.09 / 66.78 ± 1.07@@80.69,66.65 ± 1.09 / 20.51 ± 1.77@@66.65,43.14 ± 0.83 / 57.29 ± 0.62@@43.14,34.45 ± 1.14 / 49.76 ± 1.00@@34.45,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroVLM-1.7B-Preview'>utter-project/EuroVLM-1.7B-Preview</a>,📝,-@@100,?,2061162016.0,128000.0,?,✓,✗,10.35 ± 3.23 / 36.48 ± 1.63@@10.35,28.69 ± 3.73 / 25.95 ± 2.62@@28.69,1.26 ± 1.35 / 34.55 ± 1.13@@1.26,18.17 ± 0.84 / 0.00 ± 0.00@@18.17,62.58 ± 0.20 / 12.59 ± 0.24@@62.58,0.39 ± 0.87 / 24.73 ± 0.63@@0.39,0.88 ± 1.27 / 24.79 ± 0.87@@0.88,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://docs.x.ai/docs/models'>xai/grok-2-1212 (zero-shot, val)</a>",📝,-@@100,?,?,?,131072.0,✓,✗,90.75 ± 1.20 / 95.34 ± 0.61@@90.75,62.75 ± 3.57 / 43.61 ± 2.15@@62.75,34.40 ± 2.37 / 56.92 ± 1.86@@34.40,76.58 ± 0.68 / 52.00 ± 1.13@@76.58,64.98 ± 0.11 / 13.07 ± 0.16@@64.98,68.40 ± 2.51 / 76.41 ± 1.85@@68.40,72.35 ± 2.34 / 78.87 ± 1.82@@72.35,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"xai/grok-3-beta (zero-shot, val)</a>",📝,-@@100,?,?,?,131072.0,✓,✗,87.11 ± 1.77 / 93.51 ± 0.90@@87.11,54.62 ± 4.00 / 35.17 ± 2.38@@54.62,65.36 ± 2.39 / 82.53 ± 1.20@@65.36,73.86 ± 0.86 / 44.05 ± 0.93@@73.86,64.38 ± 0.10 / 12.98 ± 0.18@@64.38,77.96 ± 1.90 / 83.52 ± 1.38@@77.96,72.25 ± 2.19 / 78.44 ± 1.70@@72.25,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"xai/grok-3-mini-beta#high (zero-shot, val)</a>",🤔,-@@100,?,?,?,131072.0,✓,✗,91.65 ± 1.14 / 95.80 ± 0.59@@91.65,57.40 ± 2.81 / 41.01 ± 2.48@@57.40,62.89 ± 2.71 / 80.45 ± 1.51@@62.89,76.33 ± 0.97 / 52.55 ± 1.27@@76.33,64.58 ± 0.13 / 12.44 ± 0.20@@64.58,81.63 ± 1.35 / 86.21 ± 1.01@@81.63,64.27 ± 2.00 / 73.12 ± 1.39@@64.27,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroLLM-1.7B-Instruct'>utter-project/EuroLLM-1.7B-Instruct</a>,📝,-@@100,?,1656850432.0,128000.0,4096.0,✓,✗,29.84 ± 6.79 / 50.04 ± 5.65@@29.84,28.88 ± 2.13 / 26.35 ± 1.73@@28.88,2.30 ± 1.68 / 41.14 ± 3.85@@2.30,53.57 ± 2.55 / 38.88 ± 1.80@@53.57,61.96 ± 0.80 / 14.66 ± 0.48@@61.96,2.53 ± 1.10 / 25.95 ± 1.10@@2.53,1.04 ± 0.74 / 25.13 ± 0.68@@1.04,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://platform.openai.com/docs/models/gpt-4-turbo'>gpt-4-1106-preview (zero-shot, val)</a>",📝,-@@100,?,?,100256.0,8191.0,✓,✗,89.36 ± 1.44 / 94.66 ± 0.73@@89.36,55.72 ± 3.68 / 40.53 ± 2.95@@55.72,67.28 ± 2.42 / 83.06 ± 1.36@@67.28,75.76 ± 0.77 / 50.45 ± 1.45@@75.76,64.09 ± 0.08 / 12.91 ± 0.15@@64.09,68.71 ± 1.85 / 76.64 ± 1.35@@68.71,71.70 ± 2.75 / 78.16 ± 2.13@@71.70,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/upstage/SOLAR-10.7B-v1.0'>upstage/SOLAR-10.7B-v1.0</a>,🧠,-@@100,?,10731524096.0,32000.0,4096.0,✓,✗,87.85 ± 1.18 / 93.59 ± 0.68@@87.85,64.85 ± 3.22 / 46.33 ± 1.24@@64.85,41.57 ± 1.03 / 69.95 ± 0.96@@41.57,84.04 ± 0.53 / 70.94 ± 0.72@@84.04,68.62 ± 0.52 / 26.03 ± 0.70@@68.62,37.99 ± 0.81 / 53.37 ± 0.61@@37.99,49.80 ± 1.87 / 60.30 ± 1.64@@49.80,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/lightonai/alfred-40b-1023'>lightonai/alfred-40b-1023</a>,📝,-@@100,?,?,65024.0,?,✓,✗,82.90 ± 3.26 / 91.24 ± 1.78@@82.90,57.67 ± 2.10 / 36.81 ± 3.60@@57.67,32.92 ± 3.78 / 60.66 ± 4.15@@32.92,76.32 ± 0.40 / 59.88 ± 1.67@@76.32,65.53 ± 0.24 / 16.50 ± 0.32@@65.53,23.85 ± 1.23 / 42.18 ± 0.94@@23.85,18.36 ± 0.69 / 37.96 ± 0.49@@18.36,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-3.0-2b-instruct'>ibm-granite/granite-3.0-2b-instruct</a>,📝,-@@100,?,2634201088.0,49155.0,4352.0,✓,✗,86.12 ± 0.65 / 93.01 ± 0.35@@86.12,52.52 ± 1.62 / 44.69 ± 2.23@@52.52,17.72 ± 1.86 / 57.31 ± 1.52@@17.72,69.72 ± 1.28 / 56.69 ± 0.94@@69.72,66.23 ± 0.48 / 18.18 ± 0.68@@66.23,24.62 ± 0.65 / 43.32 ± 0.48@@24.62,15.79 ± 1.37 / 35.56 ± 1.11@@15.79,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-3.0-2b-base'>ibm-granite/granite-3.0-2b-base</a>,🧠,-@@100,?,2533525504.0,49152.0,4352.0,✓,✗,89.13 ± 1.14 / 94.52 ± 0.60@@89.13,47.28 ± 1.57 / 36.12 ± 1.72@@47.28,12.74 ± 2.68 / 52.69 ± 2.88@@12.74,75.48 ± 1.00 / 61.60 ± 1.42@@75.48,64.26 ± 0.75 / 16.55 ± 0.76@@64.26,26.88 ± 0.86 / 44.76 ± 0.70@@26.88,34.05 ± 1.57 / 50.08 ± 1.18@@34.05,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-3.0-1b-a400m-instruct'>ibm-granite/granite-3.0-1b-a400m-instruct</a>,📝,-@@100,?,1334628352.0,49155.0,4096.0,✓,✗,64.57 ± 2.64 / 80.22 ± 2.20@@64.57,30.60 ± 2.69 / 26.10 ± 1.90@@30.60,1.04 ± 1.52 / 45.97 ± 3.20@@1.04,41.33 ± 1.21 / 31.91 ± 1.05@@41.33,61.20 ± 1.00 / 13.03 ± 0.49@@61.20,2.10 ± 1.04 / 26.02 ± 0.92@@2.10,-0.52 ± 0.72 / 23.98 ± 0.59@@-0.52,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-3.0-1b-a400m-base'>ibm-granite/granite-3.0-1b-a400m-base</a>,🧠,-@@100,?,1384956928.0,49152.0,4096.0,✓,✗,73.42 ± 1.82 / 85.88 ± 1.17@@73.42,12.76 ± 7.37 / 14.65 ± 5.86@@12.76,0.69 ± 1.52 / 44.03 ± 3.52@@0.69,47.01 ± 1.39 / 36.69 ± 1.41@@47.01,56.45 ± 1.86 / 12.01 ± 0.44@@56.45,-0.05 ± 0.51 / 24.48 ± 0.64@@-0.05,-0.85 ± 0.88 / 23.82 ± 0.73@@-0.85,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-20b-code-instruct'>ibm-granite/granite-20b-code-instruct</a>,📝,-@@100,?,20066993152.0,49152.0,8192.0,✓,✗,70.66 ± 5.72 / 83.74 ± 3.90@@70.66,50.90 ± 2.09 / 36.82 ± 2.03@@50.90,5.63 ± 1.68 / 41.81 ± 4.17@@5.63,61.09 ± 1.22 / 44.71 ± 2.47@@61.09,63.57 ± 0.62 / 14.11 ± 0.62@@63.57,9.75 ± 1.27 / 32.13 ± 0.87@@9.75,5.25 ± 1.03 / 28.56 ± 0.71@@5.25,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-20b-code-base'>ibm-granite/granite-20b-code-base</a>,🧠,-@@100,?,20066993152.0,49152.0,8192.0,✓,✗,85.27 ± 1.36 / 92.53 ± 0.75@@85.27,60.77 ± 1.90 / 52.35 ± 2.54@@60.77,9.58 ± 1.90 / 41.88 ± 3.20@@9.58,71.28 ± 0.47 / 57.43 ± 1.00@@71.28,62.44 ± 0.83 / 15.26 ± 1.38@@62.44,13.14 ± 1.43 / 34.52 ± 0.98@@13.14,5.16 ± 0.55 / 27.45 ± 0.35@@5.16,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/tiiuae/Falcon3-7B-Base'>tiiuae/Falcon3-7B-Base</a>,🧠,-@@100,?,7455550464.0,131072.0,32768.0,✓,✗,86.89 ± 0.66 / 93.29 ± 0.40@@86.89,55.78 ± 2.65 / 40.37 ± 3.26@@55.78,11.83 ± 2.54 / 47.95 ± 3.53@@11.83,72.45 ± 1.21 / 58.18 ± 1.30@@72.45,59.81 ± 2.31 / 15.14 ± 1.21@@59.81,24.88 ± 1.55 / 43.00 ± 1.22@@24.88,12.27 ± 1.23 / 33.26 ± 1.13@@12.27,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/tiiuae/Falcon3-7B-Instruct'>tiiuae/Falcon3-7B-Instruct</a>,📝,-@@100,?,7455550464.0,131072.0,32768.0,✓,✗,87.70 ± 0.97 / 93.76 ± 0.52@@87.70,58.58 ± 1.70 / 49.83 ± 1.39@@58.58,24.34 ± 1.54 / 61.66 ± 0.97@@24.34,72.78 ± 0.76 / 56.76 ± 0.88@@72.78,65.16 ± 1.01 / 16.13 ± 1.02@@65.16,28.81 ± 0.78 / 46.49 ± 0.62@@28.81,25.51 ± 0.87 / 43.86 ± 0.71@@25.51,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://platform.openai.com/docs/models/gpt-5-nano'>gpt-5-nano-2025-08-07#minimal (zero-shot, val)</a>",🤔,-@@100,?,?,100256.0,272000.0,✓,✗,83.60 ± 2.17 / 91.58 ± 1.22@@83.60,45.73 ± 1.80 / 27.03 ± 1.63@@45.73,20.72 ± 4.91 / 60.30 ± 2.47@@20.72,55.52 ± 0.90 / 26.10 ± 0.76@@55.52,64.51 ± 0.11 / 11.64 ± 0.18@@64.51,58.31 ± 2.23 / 68.63 ± 1.70@@58.31,47.99 ± 2.30 / 60.86 ± 1.70@@47.99,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-3.0-8b-base'>ibm-granite/granite-3.0-8b-base</a>,🧠,-@@100,?,8170835968.0,49152.0,4096.0,✓,✗,87.95 ± 1.67 / 93.67 ± 0.95@@87.95,52.47 ± 2.00 / 42.03 ± 1.86@@52.47,43.39 ± 3.04 / 69.23 ± 2.57@@43.39,78.32 ± 1.47 / 64.38 ± 0.92@@78.32,66.46 ± 0.75 / 19.42 ± 1.23@@66.46,34.34 ± 0.87 / 50.51 ± 0.72@@34.34,31.85 ± 1.59 / 48.01 ± 1.12@@31.85,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://platform.openai.com/docs/models/gpt-5-nano'>gpt-5-nano-2025-08-07#high (zero-shot, val)</a>",🤔,-@@100,?,?,100256.0,272000.0,✓,✗,87.87 ± 1.33 / 93.85 ± 0.69@@87.87,62.00 ± 2.59 / 50.69 ± 3.15@@62.00,61.69 ± 2.62 / 78.88 ± 1.55@@61.69,73.33 ± 0.70 / 51.18 ± 1.40@@73.33,64.29 ± 0.08 / 11.38 ± 0.17@@64.29,82.77 ± 1.11 / 86.95 ± 0.85@@82.77,53.02 ± 2.43 / 64.73 ± 1.75@@53.02,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://platform.openai.com/docs/models/gpt-5-mini'>gpt-5-mini-2025-08-07#minimal (zero-shot, val)</a>",🤔,-@@100,?,?,100256.0,272000.0,✓,✗,86.44 ± 2.06 / 93.17 ± 1.05@@86.44,58.65 ± 3.62 / 28.65 ± 2.39@@58.65,32.50 ± 4.45 / 58.95 ± 2.84@@32.50,77.31 ± 0.67 / 50.26 ± 1.02@@77.31,65.11 ± 0.08 / 13.33 ± 0.16@@65.11,65.50 ± 2.30 / 74.26 ± 1.72@@65.50,64.29 ± 2.71 / 73.09 ± 1.98@@64.29,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://platform.openai.com/docs/models/gpt-5-mini'>gpt-5-mini-2025-08-07#high (zero-shot, val)</a>",🤔,-@@100,?,?,100256.0,272000.0,✓,✗,93.15 ± 1.04 / 96.55 ± 0.53@@93.15,51.25 ± 3.12 / 33.29 ± 2.52@@51.25,60.94 ± 3.11 / 78.05 ± 1.83@@60.94,77.18 ± 0.75 / 53.89 ± 1.74@@77.18,64.85 ± 0.09 / 12.97 ± 0.20@@64.85,82.93 ± 1.42 / 87.19 ± 1.08@@82.93,65.65 ± 2.37 / 74.26 ± 1.78@@65.65,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://platform.openai.com/docs/models/gpt-5'>gpt-5-2025-08-07 (zero-shot, val)</a>",🤔,-@@100,?,?,100256.0,272000.0,✓,✗,93.56 ± 0.94 / 96.75 ± 0.48@@93.56,60.68 ± 3.06 / 52.97 ± 2.29@@60.68,67.83 ± 3.14 / 82.82 ± 1.79@@67.83,77.21 ± 0.79 / 53.66 ± 1.66@@77.21,65.09 ± 0.07 / 13.79 ± 0.20@@65.09,87.33 ± 2.16 / 90.43 ± 1.63@@87.33,79.64 ± 2.44 / 84.77 ± 1.81@@79.64,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://platform.openai.com/docs/models/gpt-5'>gpt-5-2025-08-07#minimal (zero-shot, val)</a>",🤔,-@@100,?,?,100256.0,272000.0,✓,✗,92.59 ± 0.93 / 96.24 ± 0.48@@92.59,66.88 ± 2.55 / 39.50 ± 2.65@@66.88,66.09 ± 3.15 / 82.64 ± 1.63@@66.09,74.29 ± 0.64 / 46.56 ± 1.09@@74.29,65.18 ± 0.10 / 14.05 ± 0.15@@65.18,75.43 ± 1.86 / 81.60 ± 1.41@@75.43,81.97 ± 2.93 / 86.48 ± 2.20@@81.97,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://platform.openai.com/docs/models/gpt-5'>gpt-5-2025-08-07#high (zero-shot, val)</a>",🤔,-@@100,?,?,100256.0,272000.0,✓,✗,93.03 ± 1.03 / 96.47 ± 0.53@@93.03,61.02 ± 3.41 / 52.32 ± 2.84@@61.02,66.85 ± 3.08 / 82.37 ± 1.73@@66.85,77.66 ± 0.98 / 53.84 ± 1.36@@77.66,65.04 ± 0.12 / 13.81 ± 0.23@@65.04,87.78 ± 1.84 / 90.82 ± 1.37@@87.78,83.46 ± 2.30 / 87.66 ± 1.69@@83.46,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://platform.openai.com/docs/models/gpt-4o-mini'>gpt-4o-mini-2024-07-18 (zero-shot, val)</a>",📝,-@@100,?,?,200019.0,8191.0,✓,✗,83.40 ± 2.03 / 91.36 ± 1.14@@83.40,64.15 ± 2.49 / 38.77 ± 2.59@@64.15,62.44 ± 3.24 / 80.58 ± 1.66@@62.44,73.09 ± 1.04 / 44.00 ± 1.63@@73.09,64.26 ± 0.11 / 13.64 ± 0.19@@64.26,56.45 ± 2.36 / 67.46 ± 1.73@@56.45,62.09 ± 2.86 / 71.09 ± 2.06@@62.09,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/timpal0l/Mistral-7B-v0.1-flashback-v2'>timpal0l/Mistral-7B-v0.1-flashback-v2</a>,📝,-@@100,?,7241732096.0,32000.0,4096.0,✓,✗,74.48 ± 3.17 / 86.64 ± 1.75@@74.48,33.98 ± 3.34 / 23.26 ± 2.04@@33.98,-0.34 ± 0.84 / 37.53 ± 3.67@@-0.34,21.22 ± 1.68 / 0.01 ± 0.01@@21.22,32.80 ± 9.35 / 5.47 ± 1.69@@32.80,0.96 ± 0.62 / 25.43 ± 0.58@@0.96,-0.06 ± 0.75 / 25.94 ± 0.65@@-0.06,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://platform.openai.com/docs/models/gpt-4o'>gpt-4o-2024-05-13 (zero-shot, val)</a>",📝,-@@100,?,?,200019.0,8191.0,✓,✗,89.12 ± 0.78 / 94.54 ± 0.39@@89.12,69.12 ± 2.60 / 41.51 ± 2.79@@69.12,58.88 ± 2.34 / 79.01 ± 1.24@@58.88,76.88 ± 0.76 / 45.35 ± 1.23@@76.88,64.37 ± 0.09 / 13.15 ± 0.11@@64.37,72.21 ± 2.17 / 79.18 ± 1.61@@72.21,79.68 ± 1.85 / 84.49 ± 1.43@@79.68,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://platform.openai.com/docs/models/gpt-4.1-nano'>gpt-4.1-nano-2025-04-14 (zero-shot, val)</a>",📝,-@@100,?,?,?,1047576.0,✓,✗,81.18 ± 2.36 / 90.15 ± 1.30@@81.18,45.97 ± 3.15 / 39.57 ± 2.13@@45.97,55.28 ± 2.69 / 77.27 ± 1.37@@55.28,68.19 ± 0.82 / 40.91 ± 1.06@@68.19,64.50 ± 0.11 / 12.82 ± 0.16@@64.50,53.80 ± 3.23 / 64.96 ± 2.41@@53.80,42.37 ± 2.89 / 55.86 ± 2.19@@42.37,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
